SubscriptionGuid;ResourceGroup;ResourceLocation;UsageDateTime;MeterCategory;MeterSubCategory;MeterId;MeterName;MeterRegion;UsageQuantity;ResourceRate;PreTaxCost;ConsumedService;Resource Type;InstanceId;Tags;OfferId;AdditionalInfo;ServiceInfo1;ServiceInfo2;ServiceName;ServiceTier;Currency;UnitOfMeasure
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-innovation-center-cases-website-hml;BR South;20/02/2026;SQL Database;Single/Elastic Pool General Purpose - Storage;e57a556c-9927-5d7e-bb75-18e047a60554;General Purpose Data Stored - Free;BR South;567.857.142.857.142;0;0;Microsoft.Sql;Microsoft.Sql/servers;/subscriptions/1C74E770-13FC-4D26-AD3E-6E422377975B/resourceGroups/rg-innovation-center-cases-website-hml/providers/Microsoft.Sql/servers/srv-db-innovation-center/databases/db-innovation-center;;MS-AZR-0003P;;;;SQL Database;SQL DB Single/Elastic Pool Gen Pur-Storage;USD;1 GB/Month
1c74e770-13fc-4d26-ad3e-6e422377975b;;US East;19/02/2026;GitHub;Copilot;52b57f57-fb19-502a-8559-75de79d57df2;Business User;;0.035714285;19;0.678571415;customer-56239422;GitHub/EnterpriseAccount;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-56239422;;MS-AZR-0003P;;;;GitHub;GitHub Copilot;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;Unknown;28/02/2026;Azure DNS;;8f967c58-b144-4bd7-8882-8bf02767c839;Public Zone;;0.032258064516129;0.499999999999997;0.016129032258064;Microsoft.Network;Microsoft.Network/dnsZones;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Network/dnsZones/engtdsynnex.cloud;;MS-AZR-0003P;"{  ""bucketId"": ""5"",  ""zoneId"": ""2287033""}";;;Azure DNS;Azure DNS;USD;2
1c74e770-13fc-4d26-ad3e-6e422377975b;splunk-tdsynnex-br;BR South;28/02/2026;Event Hubs;;d0a685ee-f093-4c5c-ba76-3ec342a75de7;Standard Ingress Events;;0.00001;0.028;0.00000028;Microsoft.EventHub;Microsoft.EventHub/namespaces;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms;"{""ms-tdsynnex-br"":""labsplunk""}";MS-AZR-0003P;;;;Event Hubs;Event Hubs;USD;100000000
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;28/02/2026;SQL Database;Single Basic;552764bc-e985-44b8-a15c-82d2cf280ef1;B DTU;BR South;1.000.000.000.000.000;0.1948;0.1948;Microsoft.Sql;Microsoft.Sql/servers;/subscriptions/1C74E770-13FC-4D26-AD3E-6E422377975B/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Sql/servers/cloudpartnerhubserver/databases/cloudpartnerhub-db;;MS-AZR-0003P;;;;SQL Database;SQL DB Single Basic;USD;10 /Day
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;BR South;28/02/2026;Storage;Premium SSD Managed Disks;e1115bb5-8d79-4530-93c9-a1c947d03837;P10 LRS Disk;BR South;0.035712;3.405.000.000.000.000;12.159.936;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-tests-microsoft_OsDisk_1_411e9a69e07541aab7222a69cf866dcf;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Storage;Premium SSD Managed Disks;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;;US East;28/02/2026;GitHub;Copilot;52b57f57-fb19-502a-8559-75de79d57df2;Business User;;0.035714285;19;0.678571415;customer-62755317;GitHub/EnterpriseAccount;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317;;MS-AZR-0003P;;;;GitHub;GitHub Copilot;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;;BR South;28/02/2026;Azure DevOps;Azure Pipelines;b40291f6-f450-429b-a21f-0bc6711787ac;Microsoft-hosted CI/CD Concurrent Job;;0.161290322580645;40;64.516.129.032.258;Innovation-Center-Org;microsoft.visualstudio/organizations;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/microsoft.visualstudio/organizations/Innovation-Center-Org;"{""_organizationName_"":""Innovation-Center-Org""}";MS-AZR-0003P;;;;Azure DevOps;Azure Pipelines;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;service-tdsynnex-br;BR South;28/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/service-tdsynnex-br/providers/microsoft.network/publicipaddresses/vng-public-ip02;;MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;splunk-tdsynnex-br;BR South;28/02/2026;Bandwidth;Routing Preference: Internet;b44f6c24-1e63-4310-84fd-1e7819190e80;Standard Data Transfer Out;BR South;0.000024;0;0;Microsoft.Storage;Microsoft.Storage/storageAccounts;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.Storage/storageAccounts/blobsplunkms;"{""Blobsplunk"":""blob""}";MS-AZR-0003P;;;;Bandwidth;Bandwidth - Routing Preference: Internet;USD;100 GB
